order_id,customer_id,product_id,product_category,quantity,unit_price,discount_pct,customer_age,customer_income,num_dependents,is_returned,order_date
1095,73,21,Clothing,2,200.27,0.19,57,116394.0,0,0,2023-08-20
1096,17,10,Toys,18,434.19,0.1,54,31420.0,0,0,2023-04-14
1097,9,5,Electronics,7,125.78,0.23,66,67964.0,0,0,2023-10-21
1098,143,36,Books,12,483.53,0.19,58,85532.0,2,0,2023-02-04
1099,152,6,Books,2,479.28,0.19,49,42314.0,1,0,2023-07-13
1100,38,26,Toys,18,127.58,0.17,25,64464.0,2,0,2023-06-23
1101,163,4,Toys,6,177.29,0.0,23,66172.0,1,0,2023-04-12
1102,94,39,Food,10,448.3,0.21,56,133897.0,3,0,2023-11-20
1103,95,39,Toys,15,483.48,0.11,54,18297.0,3,0,2023-10-20
1104,49,50,Books,5,224.5,0.28,28,47669.0,3,0,2023-03-26
1105,69,35,Clothing,3,163.89,0.25,25,26236.0,3,0,2023-07-20
1106,62,1,Electronics,5,265.42,0.18,32,49360.0,3,1,2023-06-22
1107,188,24,Food,8,345.45,0.08,41,33142.0,4,0,2023-01-29
1108,178,36,Clothing,8,140.37,0.06,47,43154.0,2,0,2023-10-24
1109,78,6,Electronics,8,369.55,0.1,49,31664.0,1,0,2023-02-25
1110,117,41,Electronics,12,30.57,0.14,55,52981.0,3,0,2023-01-16
1111,120,46,Electronics,8,29.4,0.09,21,83864.0,4,0,2023-05-20
1112,137,44,Clothing,11,196.21,0.15,55,40686.0,4,0,2023-03-07
1113,162,31,Food,14,179.97,0.05,27,100239.0,4,0,2023-05-27
1114,76,20,Food,8,161.24,0.29,64,82618.0,2,0,2023-06-07
1115,35,24,Electronics,10,248.05,0.03,61,135542.0,3,0,2023-03-10
1116,1,25,Clothing,7,163.76,0.28,69,60215.0,4,0,2023-01-23
1117,40,36,Electronics,17,100.17,0.27,28,47533.0,4,0,2023-07-09
1118,64,21,Toys,4,158.19,0.16,20,22190.0,3,0,2023-09-05
1119,150,30,Food,13,487.58,0.22,32,33162.0,2,0,2023-11-05
1120,60,24,Books,4,208.5,0.13,69,44181.0,4,0,2023-05-25
1121,64,44,Electronics,5,225.13,0.19,34,46875.0,1,0,2023-11-01
1122,93,42,Toys,4,290.39,0.1,51,158635.0,0,0,2023-06-26
1123,72,30,Food,18,491.75,0.09,53,44201.0,0,0,2023-07-14
1124,11,22,Clothing,6,124.59,0.17,62,20248.0,0,0,2023-01-13
1125,105,28,Food,2,342.23,0.15,50,68342.0,2,0,2023-12-30
1126,14,7,Clothing,11,359.41,0.17,33,66387.0,4,0,2023-06-15
1127,60,35,Clothing,14,305.63,0.09,66,38970.0,0,0,2023-05-30
1128,30,28,Electronics,5,48.85,0.11,33,142036.0,0,0,2023-12-07
1129,35,14,Electronics,6,340.05,0.03,67,18990.0,3,0,2023-02-14
1130,165,10,Food,10,36.73,0.02,48,91558.0,4,1,2023-06-23
1131,5,16,Toys,8,300.09,0.08,66,42381.0,4,0,2023-06-16
1132,83,16,Food,14,371.09,0.02,38,30479.0,3,0,2023-07-16
1133,123,31,Books,3,109.43,0.03,46,162787.0,4,0,2023-07-25
1134,78,42,Clothing,12,421.6,0.24,28,70852.0,1,0,2023-03-23
1135,154,25,Clothing,16,20.03,0.01,56,42226.0,2,0,2023-03-09
1136,62,13,Electronics,17,422.69,0.2,56,41799.0,3,0,2023-04-07
1137,132,6,Toys,1,232.86,0.08,62,56258.0,0,0,2023-06-16
1138,89,44,Electronics,10,112.71,0.26,47,38910.0,4,0,2023-03-18
1139,42,9,Books,10,71.22,0.15,43,93883.0,1,0,2023-08-25
1140,89,45,Food,2,476.89,0.09,47,51218.0,1,0,2023-07-15
1141,146,36,Food,9,40.97,0.16,55,81535.0,2,0,2023-10-18
1142,40,43,Toys,13,103.55,0.11,37,54392.0,1,1,2023-05-16
1143,72,20,Electronics,16,177.17,0.17,44,75729.0,4,0,2023-11-04
1144,39,18,Electronics,18,312.02,0.03,54,96063.0,4,0,2023-10-23
1145,104,43,Books,19,274.68,0.3,23,113603.0,1,1,2023-02-05
1146,14,21,Food,12,67.19,0.13,33,62660.0,4,0,2023-09-05
1147,32,4,Electronics,8,148.42,0.1,58,31784.0,4,0,2023-09-11
1148,179,50,Toys,17,123.18,0.21,45,44968.0,0,0,2023-08-02
1149,125,33,Food,15,110.7,0.11,27,48384.0,3,0,2023-09-09
1150,166,27,Books,10,208.52,0.25,43,36805.0,4,0,2023-03-11
1151,97,7,Toys,15,353.5,0.14,35,33858.0,4,0,2023-08-22
1152,23,6,Clothing,15,112.64,0.22,39,53490.0,2,0,2023-11-25
1153,63,15,Books,7,186.51,0.03,34,29982.0,3,0,2023-01-16
1154,143,18,Toys,13,198.5,0.25,26,27209.0,3,0,2023-06-23
1155,153,32,Electronics,17,488.35,0.22,36,21011.0,3,1,2023-07-06
1156,145,11,Clothing,9,477.56,0.06,41,62328.0,1,0,2023-10-21
1157,194,20,Books,8,401.07,0.04,41,58141.0,0,1,2023-08-13
1158,53,24,Electronics,18,124.62,0.09,31,41675.0,0,0,2023-10-01
1159,104,15,Clothing,13,38.68,0.29,37,80589.0,2,0,2023-01-12
1160,104,48,Food,16,161.87,0.08,65,29750.0,3,0,2023-11-06
1161,179,7,Electronics,9,137.06,0.14,66,59304.0,3,0,2023-08-07
1162,39,21,Toys,12,255.43,0.01,34,50367.0,4,0,2023-01-01
1163,179,42,Books,12,389.98,0.12,56,33849.0,1,0,2023-04-21
1164,198,26,Clothing,6,429.87,0.17,35,38320.0,1,0,2023-10-04
1165,134,44,Electronics,19,423.21,0.29,24,36874.0,2,0,2023-05-09
1166,67,14,Food,7,183.04,0.16,21,55624.0,0,0,2023-04-03
1167,135,37,Books,3,345.18,0.25,47,65954.0,3,0,2023-02-08
1168,179,21,Books,16,159.85,0.16,60,39609.0,2,0,2023-11-12
1169,200,18,Electronics,18,35.15,0.01,46,34336.0,1,0,2023-06-08
1170,42,5,Food,16,352.27,0.09,50,52502.0,1,0,2023-07-05
1171,192,3,Clothing,7,9.86,0.17,60,21464.0,1,0,2023-12-19
1172,15,23,Electronics,4,207.55,0.29,55,49870.0,3,0,2023-09-13
1173,111,26,Clothing,8,168.04,0.26,66,107032.0,3,0,2023-08-27
1174,157,37,Books,13,348.22,0.07,62,34476.0,3,0,2023-04-14
1175,33,24,Clothing,13,384.29,0.07,20,44872.0,4,1,2023-01-29
1176,155,49,Food,17,155.53,0.06,69,81820.0,0,0,2023-03-30
1177,164,19,Toys,17,406.76,0.28,48,71492.0,1,0,2023-02-20
1178,157,25,Food,5,150.49,0.26,20,50560.0,1,1,2023-12-30
1179,38,21,Clothing,6,225.93,0.23,27,47607.0,4,1,2023-05-27
1180,185,12,Electronics,19,364.87,0.12,35,26429.0,1,0,2023-11-10
1181,97,41,Books,13,348.0,0.15,47,62666.0,1,0,2023-02-05
1182,155,33,Toys,14,493.75,0.14,41,25042.0,3,0,2023-10-11
1183,183,50,Electronics,4,116.45,0.08,37,17455.0,3,0,2023-04-11
1184,33,4,Electronics,7,332.85,0.15,41,81150.0,0,0,2023-04-17
1185,196,42,Food,8,306.79,0.01,60,59486.0,1,0,2023-12-11
1186,86,7,Clothing,13,457.97,0.04,31,76105.0,2,0,2023-10-18
1187,66,22,Food,6,82.4,0.27,38,33919.0,1,1,2023-12-15
1188,10,33,Clothing,6,377.14,0.23,44,61894.0,1,0,2023-04-15
1189,5,17,Food,3,286.29,0.13,69,39358.0,0,0,2023-08-09
1190,123,24,Electronics,3,140.96,0.16,24,41622.0,2,0,2023-03-17
1191,74,34,Books,13,239.85,0.11,53,79768.0,1,0,2023-08-15
1192,97,28,Clothing,2,170.22,0.22,58,45483.0,2,0,2023-03-25
1193,118,43,Toys,16,291.76,0.24,29,34607.0,3,0,2023-03-17
1194,38,41,Toys,6,445.06,0.23,66,24766.0,3,1,2023-09-06
1195,141,39,Electronics,8,286.81,0.22,26,58709.0,2,0,2023-09-12
1196,159,22,Food,8,317.7,0.06,56,83261.0,1,0,2023-02-19
1197,47,49,Food,6,261.78,0.1,66,33138.0,2,0,2023-12-22
1198,109,17,Electronics,14,30.33,0.14,34,69182.0,2,0,2023-07-29
1199,180,34,Toys,3,120.26,0.1,61,30596.0,3,0,2023-06-07
1200,184,6,Toys,10,248.54,0.23,43,71300.0,2,0,2023-11-24
1201,15,46,Food,3,158.57,0.1,45,49834.0,4,0,2023-08-21
1202,157,6,Clothing,12,94.97,0.04,45,56045.0,4,0,2023-03-18
1203,136,34,Books,17,254.55,0.12,65,34589.0,3,0,2023-08-11
1204,5,1,Clothing,5,164.79,0.29,45,58617.0,1,1,2023-05-01
1205,157,10,Toys,9,132.76,0.07,29,36358.0,1,0,2023-11-06
1206,47,21,Clothing,7,234.67,0.18,36,39861.0,3,0,2023-11-23
1207,68,5,Books,4,70.98,0.13,33,22953.0,1,0,2023-12-07
1208,76,2,Clothing,13,464.23,0.02,21,33320.0,0,0,2023-12-24
1209,173,22,Clothing,13,434.51,0.15,67,37694.0,4,0,2023-04-17
1210,130,48,Clothing,10,355.27,0.21,32,57320.0,0,0,2023-08-29
1211,155,2,Clothing,18,57.58,0.15,46,66028.0,0,0,2023-01-28
1212,95,10,Electronics,17,389.06,0.26,28,36172.0,0,0,2023-07-11
1213,115,34,Toys,13,404.94,0.09,26,45151.0,3,0,2023-09-06
1214,164,16,Books,17,385.04,0.03,67,113913.0,0,0,2023-12-30
1215,36,48,Toys,4,61.41,0.28,29,52342.0,2,0,2023-08-01
1216,26,39,Electronics,1,323.73,0.11,28,37480.0,1,0,2023-01-21
1217,43,22,Electronics,1,417.99,0.17,41,21167.0,3,1,2023-06-04
1218,27,12,Electronics,15,290.79,0.24,42,31986.0,2,0,2023-01-27
1219,69,24,Electronics,13,324.97,0.1,26,31369.0,2,0,2023-03-18
1220,148,47,Clothing,17,231.89,0.21,67,131786.0,4,1,2023-11-02
1221,11,40,Toys,8,266.71,0.04,28,32073.0,4,0,2023-02-26
1222,74,38,Food,18,22.02,0.09,46,50288.0,2,1,2023-04-29
1223,104,10,Books,13,321.29,0.04,43,59005.0,4,0,2023-06-14
1224,38,35,Electronics,14,45.32,0.24,48,85243.0,1,0,2023-03-05
1225,134,49,Toys,8,220.33,0.07,36,49218.0,1,0,2023-02-17
1226,200,32,Electronics,8,149.86,0.22,39,37981.0,4,0,2023-05-30
1227,23,7,Electronics,15,274.99,0.28,26,36744.0,0,0,2023-06-07
1228,47,21,Electronics,13,71.04,0.16,62,58582.0,2,0,2023-06-05
1229,90,20,Electronics,7,347.36,0.16,59,34816.0,1,0,2023-05-31
1230,46,26,Electronics,5,398.53,0.14,26,28223.0,4,0,2023-08-13
1231,107,4,Books,17,85.86,0.1,47,37977.0,4,0,2023-09-17
1232,140,46,Toys,16,56.63,0.14,38,25280.0,1,0,2023-09-13
1233,141,22,Electronics,2,77.03,0.18,39,123662.0,1,0,2023-03-02
1234,104,15,Electronics,18,439.18,0.3,63,66057.0,0,0,2023-12-18
1235,190,40,Electronics,17,266.45,0.28,58,110241.0,4,0,2023-09-17
1236,111,21,Electronics,7,236.29,0.26,59,62487.0,4,0,2023-11-17
1237,104,15,Clothing,13,57.82,0.27,26,105061.0,3,0,2023-06-11
1238,60,22,Clothing,18,326.53,0.14,25,58908.0,0,0,2023-12-15
1239,171,28,Food,14,434.66,0.2,44,70480.0,1,0,2023-01-31
1240,100,14,Electronics,18,414.95,0.27,60,16867.0,1,0,2023-03-12
1241,68,27,Food,13,314.9,0.12,32,31034.0,2,1,2023-01-02
1242,133,41,Books,11,42.26,0.29,58,49934.0,1,1,2023-02-19
1243,120,40,Food,16,60.64,0.12,59,50544.0,4,0,2023-05-15
1244,37,28,Toys,17,29.41,0.18,41,47184.0,1,0,2023-05-26
1245,72,26,Clothing,8,132.45,0.21,68,61482.0,4,0,2023-06-28
1246,127,49,Clothing,19,72.15,0.29,36,62762.0,4,0,2023-09-21
1247,106,2,Electronics,15,133.72,0.07,67,75551.0,0,1,2023-11-07
1248,92,25,Electronics,9,195.6,0.22,41,68494.0,1,0,2023-07-23
1249,31,3,Books,10,471.78,0.16,53,89504.0,0,0,2023-10-26
1250,122,8,Books,12,307.14,0.08,27,89870.0,4,0,2023-07-06
1251,137,44,Toys,1,418.31,0.23,68,53494.0,1,0,2023-01-30
1252,51,33,Electronics,9,356.62,0.17,64,138805.0,1,0,2023-02-28
1253,29,42,Electronics,15,60.69,0.2,37,96729.0,0,0,2023-01-09
1254,40,35,Books,1,369.28,0.1,43,32746.0,0,0,2023-11-20
1255,41,6,Books,12,141.17,0.14,61,59653.0,4,0,2023-06-16
1256,11,39,Books,3,321.36,0.19,21,19510.0,4,0,2023-12-03
1257,151,23,Clothing,11,173.78,0.12,21,21224.0,1,0,2023-10-06
1258,1,25,Food,2,498.85,0.06,46,38187.0,1,0,2023-07-10
1259,46,50,Food,16,135.46,0.29,33,31643.0,3,0,2023-08-30
1260,101,43,Electronics,9,143.17,0.15,67,38305.0,3,0,2023-10-05
1261,149,19,Clothing,15,465.68,0.22,58,57771.0,2,0,2023-06-03
1262,90,5,Books,12,17.2,0.12,31,90458.0,4,0,2023-06-09
1263,110,11,Electronics,1,349.86,0.11,51,88069.0,2,0,2023-09-22
1264,164,12,Clothing,13,364.04,0.12,47,60270.0,2,0,2023-08-23
1265,182,10,Toys,14,419.01,0.12,47,28465.0,0,0,2023-12-12
1266,57,8,Clothing,8,487.35,0.16,65,37098.0,0,0,2023-07-18
1267,1,24,Electronics,8,487.92,0.16,44,67413.0,3,0,2023-02-02
1268,63,28,Food,12,37.31,0.15,23,32433.0,2,0,2023-03-30
1269,182,41,Books,1,411.81,0.04,45,26018.0,3,0,2023-04-05
1270,55,36,Toys,11,324.92,0.15,55,62703.0,4,0,2023-08-09
1271,115,37,Clothing,8,325.43,0.05,69,47850.0,1,0,2023-03-10
1272,168,21,Electronics,10,68.53,0.04,22,44114.0,0,0,2023-10-21
1273,143,8,Electronics,19,326.84,0.28,20,85383.0,4,0,2023-08-25
1274,149,9,Books,11,491.33,0.18,36,84491.0,4,0,2023-06-09
1275,175,47,Electronics,7,456.35,0.2,26,119439.0,0,0,2023-11-16
1276,53,15,Electronics,11,222.37,0.12,67,35394.0,0,0,2023-11-24
1277,137,48,Books,17,24.77,0.27,24,60771.0,2,0,2023-10-03
1278,180,46,Toys,1,184.34,0.19,38,49489.0,3,0,2023-10-17
1279,57,40,Food,8,414.06,0.23,58,58056.0,4,0,2023-02-11
1280,117,18,Food,6,352.24,0.11,65,27801.0,2,0,2023-03-07
1281,154,42,Clothing,18,232.38,0.29,53,24313.0,2,0,2023-01-21
1282,169,20,Toys,6,32.28,0.25,54,48045.0,4,0,2023-12-01
1283,35,6,Clothing,5,216.31,0.26,68,32169.0,4,0,2023-03-11
1284,63,12,Food,13,237.17,0.05,35,78363.0,1,1,2023-09-18
1285,25,2,Books,19,464.63,0.08,59,23148.0,3,0,2023-09-03
1286,90,7,Electronics,8,322.34,0.09,69,24122.0,4,0,2023-11-19
1287,75,16,Food,9,159.27,0.08,66,39802.0,0,0,2023-08-23
1288,38,3,Toys,17,265.03,0.26,58,22719.0,1,0,2023-09-29
1289,130,45,Food,3,37.7,0.01,46,113323.0,3,0,2023-04-09
1290,135,3,Toys,19,486.42,0.02,60,44736.0,0,0,2023-11-25
1291,162,27,Toys,11,183.23,0.08,57,36265.0,0,1,2023-02-04
1292,91,50,Toys,17,241.54,0.06,69,61944.0,3,0,2023-12-05
1293,17,43,Clothing,19,180.87,0.07,69,76262.0,1,0,2023-06-20
1294,128,40,Books,2,342.84,0.24,44,54365.0,0,0,2023-04-20
1295,171,38,Food,8,332.8,0.17,45,47380.0,2,0,2023-10-22
1296,187,33,Books,19,359.08,0.0,33,29979.0,3,0,2023-01-10
1297,108,28,Electronics,7,137.73,0.13,33,67202.0,3,0,2023-07-21
1298,179,1,Food,17,161.26,0.12,33,99544.0,4,0,2023-09-14
1299,182,8,Books,6,67.0,0.03,44,43921.0,1,0,2023-09-19
1300,152,37,Books,19,329.48,0.2,55,32068.0,2,0,2023-06-30
1301,25,32,Electronics,6,24.7,0.21,23,53677.0,2,1,2023-03-07
1302,199,48,Toys,2,300.85,0.22,66,49086.0,4,0,2023-10-21
1303,180,43,Food,6,435.5,0.22,34,26684.0,0,0,2023-06-10
1304,198,37,Food,5,445.96,0.0,51,38126.0,0,0,2023-03-08
1305,88,4,Electronics,19,227.27,0.29,37,119880.0,2,0,2023-04-10
1306,161,30,Toys,4,232.36,0.24,33,24990.0,1,0,2023-03-18
1307,177,6,Food,17,43.1,0.27,20,34707.0,0,0,2023-02-04
1308,29,46,Food,11,337.03,0.0,61,30505.0,3,0,2023-02-14
1309,63,19,Food,4,411.52,0.28,39,31884.0,4,0,2023-05-30
1310,150,32,Toys,13,126.1,0.24,29,39233.0,1,0,2023-03-09
1311,154,9,Electronics,17,213.54,0.25,29,61340.0,0,0,2023-09-11
1312,156,12,Food,9,420.23,0.03,43,94304.0,2,0,2023-01-17
1313,114,11,Books,4,439.17,0.22,53,54266.0,4,0,2023-09-18
1314,49,46,Toys,14,125.37,0.29,47,34815.0,0,0,2023-08-01
1315,199,16,Clothing,19,277.53,0.2,46,105869.0,2,0,2023-11-09
1316,81,1,Electronics,3,100.28,0.17,59,17426.0,0,0,2023-09-13
1317,84,45,Books,14,55.43,0.28,20,68647.0,4,0,2023-08-04
1318,105,21,Food,8,456.0,0.13,52,29337.0,3,0,2023-12-17
1319,177,30,Clothing,1,411.15,0.18,23,47788.0,3,0,2023-10-13
1320,148,13,Electronics,10,381.22,0.14,26,64961.0,2,0,2023-01-07
1321,118,34,Toys,18,29.14,0.28,28,21967.0,3,0,2023-07-18
1322,86,4,Clothing,16,422.65,0.02,35,52619.0,4,0,2023-04-01
1323,63,28,Clothing,8,221.83,0.15,24,54679.0,2,0,2023-05-27
1324,189,38,Books,1,174.49,0.21,53,101841.0,0,0,2023-05-30
1325,104,31,Electronics,12,275.51,0.24,42,190532.0,1,0,2023-02-21
1326,49,27,Books,8,50.22,0.17,62,22551.0,0,0,2023-08-31
1327,71,5,Books,16,379.54,0.27,69,99566.0,4,1,2023-08-07
1328,1,25,Food,18,293.31,0.28,44,48101.0,2,0,2023-01-06
1329,141,3,Toys,4,97.36,0.02,32,32719.0,0,0,2023-04-19
1330,179,33,Clothing,6,98.17,0.12,43,58955.0,2,0,2023-12-17
1331,123,4,Electronics,12,96.2,0.01,30,25562.0,3,0,2023-03-07
1332,184,25,Toys,9,33.22,0.1,36,26336.0,1,1,2023-01-10
1333,62,20,Toys,15,295.96,0.16,56,20587.0,4,0,2023-07-21
1334,32,34,Electronics,16,420.97,0.27,32,64411.0,0,0,2023-10-09
1335,158,26,Toys,12,13.66,0.25,46,57728.0,1,0,2023-08-02
1336,29,5,Food,14,29.26,0.04,39,32624.0,4,0,2023-03-09
1337,49,35,Toys,13,288.52,0.03,52,105009.0,4,0,2023-09-04
1338,173,28,Food,2,410.65,0.18,61,35190.0,3,0,2023-12-20
1339,30,29,Clothing,3,166.74,0.16,51,93106.0,2,0,2023-11-23
1340,144,9,Clothing,10,178.06,0.08,27,52106.0,2,0,2023-02-19
1341,168,38,Books,9,300.19,0.27,48,34955.0,1,0,2023-01-17
1342,19,50,Food,8,140.74,0.28,59,46282.0,3,0,2023-01-11
1343,18,6,Clothing,10,18.17,0.12,38,26190.0,4,0,2023-11-05
1344,1,19,Toys,19,368.94,0.27,25,54632.0,3,0,2023-11-02
1345,78,44,Electronics,3,314.7,0.12,63,49775.0,3,0,2023-05-04
1346,115,11,Electronics,5,292.47,0.22,58,63814.0,1,0,2023-08-13
1347,175,2,Food,3,372.13,0.14,67,76083.0,2,0,2023-09-01
1348,194,47,Books,16,339.24,0.04,60,51938.0,3,0,2023-11-14
1349,113,44,Toys,17,106.91,0.28,40,23432.0,3,0,2023-11-28
1350,114,44,Food,15,179.48,0.14,41,78134.0,3,0,2023-12-12
1351,166,9,Electronics,3,67.42,0.22,61,49382.0,0,0,2023-01-29
1352,179,21,Food,12,69.28,0.11,29,19015.0,3,0,2023-12-24
1353,63,24,Toys,9,339.72,0.01,29,57229.0,3,0,2023-12-23
1354,132,34,Clothing,12,430.01,0.03,48,59430.0,4,0,2023-12-31
1355,129,22,Toys,15,481.55,0.15,35,40977.0,0,0,2023-10-12
1356,8,3,Clothing,2,316.03,0.21,20,44404.0,3,0,2023-02-28
1357,157,12,Clothing,18,96.13,0.1,36,36402.0,3,0,2023-05-23
1358,55,28,Clothing,12,57.3,0.21,49,60359.0,1,0,2023-11-22
1359,103,30,Food,4,407.36,0.21,45,52575.0,1,0,2023-12-18
1360,131,26,Electronics,16,291.48,0.21,65,31129.0,0,0,2023-10-27
1361,32,48,Food,16,311.05,0.15,38,110082.0,4,0,2023-08-14
1362,10,21,Electronics,1,391.82,0.27,40,35140.0,0,0,2023-06-13
1363,110,28,Toys,2,353.12,0.15,36,12667.0,0,0,2023-03-25
1364,162,26,Books,3,418.06,0.14,65,38741.0,1,0,2023-11-09
1365,124,33,Toys,17,32.83,0.06,59,82082.0,1,1,2023-04-27
1366,87,21,Food,1,375.02,0.09,40,44211.0,4,0,2023-11-16
1367,55,35,Food,6,426.17,0.01,60,21647.0,3,0,2023-07-23
1368,32,34,Electronics,15,146.64,0.19,59,29318.0,4,0,2023-12-21
1369,178,41,Food,14,322.02,0.07,64,28553.0,3,0,2023-10-21
1370,135,47,Clothing,15,160.51,0.09,68,36767.0,2,0,2023-05-25
1371,93,18,Food,14,479.2,0.23,38,43008.0,1,0,2023-01-27
1372,8,11,Electronics,5,21.54,0.1,26,62751.0,2,0,2023-01-17
1373,65,23,Electronics,6,292.0,0.07,36,52272.0,2,0,2023-03-04
1374,57,48,Clothing,17,87.42,0.05,20,53541.0,1,1,2023-09-24
1375,67,22,Electronics,11,357.55,0.23,56,119333.0,2,0,2023-03-05
1376,187,17,Books,16,92.07,0.04,25,75389.0,0,0,2023-02-08
1377,72,5,Toys,12,121.51,0.14,45,72143.0,3,0,2023-05-10
1378,54,44,Food,15,249.71,0.15,21,19800.0,4,0,2023-04-25
1379,67,11,Books,4,457.84,0.21,51,33661.0,1,0,2023-02-14
1380,51,30,Food,18,109.8,0.19,67,22059.0,0,0,2023-08-04
1381,97,15,Books,3,76.4,0.24,24,33372.0,4,0,2023-03-29
1382,92,27,Food,8,380.69,0.01,56,72943.0,4,1,2023-12-02
1383,8,35,Clothing,3,252.81,0.09,50,40279.0,4,0,2023-06-26
1384,162,33,Electronics,8,456.33,0.08,31,83803.0,2,0,2023-09-22
1385,35,20,Electronics,18,77.57,0.04,54,69325.0,2,0,2023-04-15
1386,96,16,Clothing,10,324.73,0.09,49,50273.0,2,0,2023-11-30
1387,88,34,Books,17,120.28,0.09,67,84798.0,2,0,2023-10-28
1388,78,2,Toys,8,82.6,0.16,25,96975.0,0,0,2023-06-20
1389,32,35,Books,11,343.3,0.2,34,61525.0,2,0,2023-04-18
1390,120,40,Electronics,5,298.87,0.11,34,54994.0,1,0,2023-12-21
1391,46,28,Toys,13,378.64,0.22,35,67284.0,4,1,2023-06-10
1392,144,47,Food,5,158.18,0.1,39,24263.0,0,0,2023-10-10
1393,196,39,Toys,13,226.75,0.09,32,46222.0,2,0,2023-02-09
1394,165,6,Books,6,205.71,0.16,63,48436.0,4,0,2023-01-26
1395,182,9,Clothing,5,492.12,0.01,61,40767.0,0,0,2023-03-24
1396,142,20,Food,9,149.66,0.02,65,33033.0,4,0,2023-06-22
1397,55,1,Books,16,150.93,0.13,50,80743.0,0,0,2023-06-22
1398,176,8,Food,2,180.5,0.28,53,53371.0,3,0,2023-10-09
1399,7,23,Toys,1,284.47,0.22,48,55854.0,0,0,2023-03-11
1400,74,3,Electronics,8,129.9,0.03,22,99936.0,2,0,2023-11-19
1401,7,4,Books,19,458.07,0.25,28,44460.0,4,0,2023-01-06
1402,161,25,Clothing,11,136.51,0.22,30,40361.0,4,0,2023-10-11
1403,151,47,Toys,12,448.43,0.18,30,96824.0,4,0,2023-07-14
1404,85,38,Books,12,56.22,0.25,44,23263.0,1,0,2023-01-13
1405,147,15,Clothing,7,330.0,0.12,41,50292.0,1,0,2023-03-04
1406,112,21,Books,13,453.96,0.07,61,33900.0,2,0,2023-01-13
1407,125,35,Toys,8,88.53,0.15,65,56746.0,3,1,2023-09-06
1408,147,46,Books,9,484.32,0.16,28,65250.0,1,0,2023-07-24
1409,36,14,Food,7,229.18,0.16,39,67090.0,0,0,2023-09-10
1410,29,36,Toys,15,473.13,0.17,40,81889.0,2,0,2023-02-09
1411,188,12,Books,2,340.03,0.28,29,43206.0,3,0,2023-06-14
1412,82,17,Electronics,12,154.29,0.27,41,44573.0,0,0,2023-01-31
1413,2,39,Books,1,98.21,0.26,48,63787.0,4,0,2023-01-17
1414,129,9,Food,8,155.35,0.24,28,76401.0,1,0,2023-05-17
1415,47,35,Clothing,5,51.04,0.28,24,25587.0,0,0,2023-12-31
1416,197,13,Clothing,15,76.21,0.03,59,57358.0,3,0,2023-11-16
1417,148,15,Clothing,1,56.81,0.08,30,40230.0,2,0,2023-11-09
1418,11,18,Electronics,1,214.36,0.15,20,51204.0,0,0,2023-06-14
1419,130,33,Food,10,398.81,0.25,61,41013.0,2,0,2023-10-08
1420,195,6,Toys,10,74.98,0.15,20,34154.0,4,0,2023-08-11
1421,119,27,Clothing,15,69.51,0.22,58,29459.0,3,0,2023-05-02
1422,140,23,Food,17,323.5,0.04,65,45455.0,3,0,2023-03-19
1423,20,27,Books,6,102.61,0.08,24,58642.0,1,0,2023-11-09
1424,5,34,Electronics,3,53.32,0.22,68,36261.0,3,1,2023-11-23
1425,37,46,Food,13,87.59,0.05,41,88868.0,0,1,2023-03-29
1426,166,38,Food,16,462.25,0.11,45,167582.0,0,0,2023-04-23
1427,137,14,Toys,8,411.63,0.08,25,60268.0,0,0,2023-04-10
1428,53,36,Food,15,180.26,0.1,51,48020.0,4,0,2023-10-30
1429,172,8,Toys,17,329.63,0.21,67,31066.0,3,1,2023-08-27
1430,99,35,Electronics,17,270.95,0.11,30,58984.0,3,0,2023-12-12
1431,86,19,Electronics,13,340.18,0.17,29,102599.0,0,0,2023-04-21
1432,108,30,Books,17,342.92,0.03,66,129864.0,1,0,2023-03-31
1433,24,14,Toys,6,316.22,0.24,58,98526.0,1,0,2023-05-19
1434,81,20,Toys,17,136.72,0.11,53,74731.0,3,0,2023-05-15
1435,158,49,Clothing,16,24.31,0.19,50,60180.0,3,0,2023-01-12
1436,120,25,Clothing,14,230.51,0.22,31,29018.0,2,0,2023-09-01
1437,59,40,Books,13,446.03,0.06,63,46637.0,3,0,2023-07-01
1438,128,24,Electronics,6,286.9,0.27,35,44005.0,0,0,2023-07-14
1439,114,14,Clothing,3,417.03,0.18,57,46789.0,4,0,2023-12-28
1440,115,26,Food,14,495.85,0.13,22,34211.0,3,0,2023-05-02
1441,14,38,Electronics,14,85.99,0.05,21,71606.0,3,0,2023-02-22
1442,9,23,Food,15,347.43,0.28,24,42748.0,0,0,2023-12-22
1443,40,22,Toys,8,338.78,0.23,30,41047.0,2,0,2023-06-22
1444,194,48,Electronics,15,490.08,0.06,44,34269.0,3,0,2023-06-28
1445,25,19,Books,13,492.87,0.1,54,55058.0,1,0,2023-10-20
1446,103,46,Toys,17,344.91,0.24,54,103610.0,1,0,2023-02-28
1447,22,3,Toys,3,125.59,0.21,41,48771.0,1,0,2023-02-23
1448,4,42,Food,6,400.29,0.23,56,56436.0,4,0,2023-09-14
1449,154,19,Toys,5,57.98,0.13,41,129008.0,4,0,2023-09-02
1450,186,9,Clothing,17,391.45,0.21,30,89476.0,3,0,2023-05-29
1451,29,28,Electronics,2,455.55,0.12,51,65767.0,3,0,2023-10-11
